FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,prosperityindex2016,prosperity2007,change_prosperity,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,RUCC_2013,metro_desc,pctboomers_2019,pctgenx_2019,pctmilennial_2019,population_2019,pctlessthanhigh_2019,pctbachelors_2019,pctgraduate_2019,pctagriculture_2019,pctconstruction_2019,pctmanufacture_2019,pctwholesale_2019,pctretail_2019,pcttransportation_2019,pctinformation_2019,pctfinance_2019,pctprofessional_2019,pctedu_healthcare_social_2019,pctarts_ent_2019,pctother_occupation_2019,pctpublic_admin_2019,pct_self_employed_2019,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab,pct_broadband_FCC_2019,mediandown,medianup,prom_provider,prom_tech
48293,Limestone County,0.53,0.53,0.179185232,3142,3705,0.2824,0.2791,0.310796074,11921,8216,0.0284,0.0317,0.25,0.12,Texas,0.57948786,1.25697732,1.359239817,1.717152238,1.466288805,1.72679913,1.712328792,0.233709157,0.22582981,0.268439204,0.454947539,0.272441626,0.435991399,0.413875887,9.756259918,7.434551239,2.321708679,0.31954946510688764,0.07056614234185056,0.12754484743130717,0.20715734943681097,5245,401,380,310,0.9476309226932669,0.773067331670823,4969,389,368,291,0.9460154241645244,0.7480719794344473,4907,388,367,287,0.9458762886597938,0.7396907216494846,1264,1230,0.09651600753295668,1363,2402,0.2014931633252244,1320,2338,0.19085714285714286,0.7981108553893365,40.5,38,11,11.6,62,12744,12250,9249,8432,3495,3818,2106,2449,0.1652542372881356,0.19991836734693877,0.03466413005880317,4798,344,5202,330,-14,6,Nonmetro,0.25519477748858643,0.22874087980543584,0.24623458633784187,23437,18.900000000000006,10,4,10.5,9.1,8.5,1.9,11.5,5.3,0.5,3.6,5.9,26.6,5.5,4.4,6.4,10.9,1.4026105660000001,0.32931923171428573,0.1812044510792141,"0,5212141",25,"3,0","ViaSat, Inc.",60
48295,Lipscomb County,0.63,0.63,0.379581152,764,1054,0.4108,0.3993,0.42775974,2464,1410,0.017,0.0285,0.75,0.08,Texas,0.399201602,1.653835177,1.625320792,1.751770377,1.962667823,1.789042115,1.751770377,0.158125311,0.199600801,0.228115201,0.347061548,0.189672306,0.354774017,0.35477404,32.24396515,45.79671478,-13.55274963,0.03653650871458062,0.07157423008959128,0.15673222631057182,0.24713508353865168,897,97,96,81,0.9896907216494846,0.8350515463917526,829,80,78,61,0.975,0.7625,880,77,73,59,0.948051948051948,0.7662337662337663,322,302,0.12641272498953537,313,555,0.2252435064935065,291,503,0.20555782590927665,0.7906341380119956,55.6,19.7,7.5,18.6,80.3,2389,2447,1397,1463,992,984,745,739,0.31184596065299286,0.3020024519820188,-0.009843508670974055,1750,50,460,25,-25,9,Nonmetro,0.24249922672440458,0.22641509433962265,0.23569440148468915,3233,17.799999999999997,14.5,5,24.2,9.9,3.1,3,9.7,10.4,1.7,3.2,3.7,17.7,3.5,5.3,4.6,12.8,1.5619440375714286,0.26173188914285717,0.12799451216334884,"0,3746460",15,"2,0","ViaSat, Inc.",60
48297,Live Oak County,0.57,0.57,0.304761905,1995,2603,0.3918,0.3818,0.376319214,6917,4314,-0.0155,-0.0055,1,0.23,Texas,0.501002014,1.035404086,0.985303938,1.739130497,3.269590139,1.698996782,1.672240853,0.298692614,0.242150962,0.250501007,0.236158492,1.087467551,0.211792928,0.215541478,20.72660065,37.37685013,-16.65024948,0.11196672025435997,0.04617692263844599,0.12901088016040266,0.11753985680496848,3750,281,274,220,0.9750889679715302,0.7829181494661922,2994,288,281,216,0.9756944444444444,0.75,3283,285,274,203,0.9614035087719298,0.712280701754386,998,795,0.10994329968192504,1053,1846,0.2668787046407402,1033,1792,0.26457994980067917,0.9381599598034404,30.3,41.3,14.1,16.7,58.7,7231,6773,4839,4143,2392,2630,1602,1817,0.2215461208684829,0.2682710763324967,0.046724955464013784,4153,298,2801,254,-44,8,Nonmetro,0.2550176128450889,0.23273531580240844,0.2611616285737691,12207,20.799999999999997,8.5,4.7,17.5,10,5.6,0.7,15,4.7,0.1,4.5,7.6,12.7,8.6,5.6,7.4,10.6,1.557381187,0.36318643314285715,0.10117359496454427,"0,5426199",25,"3,0","ViaSat, Inc.",60
48299,Llano County,0.55,0.55,0.802930968,2593,4675,0.3624,0.4558,0.469283276,9962,5287,0.1069,0.0135,0,0.14,Texas,3.261312723,5.574806213,7.608030796,6.463751793,6.485210896,6.763462067,6.716840267,1.267605901,1.289237618,1.712189198,1.708106697,2.145054102,1.693578623,1.741314121,43.77486038,37.94589996,5.828960419,0.12933646240788807,0.13944879818648004,0.12813918502418373,0.17592666963768425,3295,428,421,370,0.9836448598130841,0.8644859813084113,3871,461,451,377,0.9783080260303688,0.8177874186550976,3722,473,465,389,0.9830866807610994,0.8224101479915433,2065,1796,0.1960912763402118,2211,4093,0.41086127283677976,2234,4134,0.40541335686966756,0.9807587341569103,42.8,23.2,11.5,25.1,76.8,9159,10197,4883,5364,4276,4833,3609,4144,0.3940386505076974,0.40639403746199865,0.012355386954301273,3188,453,4064,394,-59,7,Nonmetro,0.37054370268410186,0.17958247304427621,0.15512732278045424,21795,14,18.4,7.3,4.8,15.9,4.6,1.9,10.9,3.8,1.2,5.5,13.5,17.3,8.6,7.4,4.6,15.4,6.124773536428571,1.651012322857143,0.14321277881405903,"0,4088065",12,"3,0","ViaSat, Inc.",60
48301,Loving County,0.76,0.76,-0.023255814,43,42,0.4526,0.45,0.365217391,115,73,-0.0874,-0.0848,0.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10,2,2,2,1,1,31,4,0,0,0,0,21,5,4,4,0.8,0.8,16,7,0.09333333333333334,18,27,0.23478260869565218,18,31,0.23308270676691728,1.2847222222222223,48.5,27.3,6.1,18.2,72.7,75,133,43,100,32,33,24,25,0.32,0.18796992481203006,-0.13203007518796994,NA,NA,NA,NA,NA,9,Nonmetro,0.23076923076923078,0.1893491124260355,0.30177514792899407,169,22.700000000000003,0,0,36.1,0,0,30.6,8.3,0,0,16.7,0,8.3,0,0,0,30.6,NaN,NaN,0,"0,4903997",10,"1,3","ViaSat, Inc.",60
48303,Lubbock County,0.41,0.4,0.523334373,28863,43968,0.1922,0.2191,0.229839152,191299,147331,0.0376,0.0107,0.91,0.41,Texas,1.622426867,3.731480122,3.611689806,2.918972254,3.057049513,2.940876245,2.946352482,0.784696937,0.819527507,0.756747961,0.65161339,0.63689208,0.628582854,0.632087514,43.02566147,47.91041565,-4.884754181,0.3020096878026887,0.3058466220377656,0.39104378153184477,0.4317754950632144,105683,6928,6551,4772,0.9455831408775982,0.6887990762124712,114071,7202,6777,4848,0.9409886142738129,0.6731463482366009,115667,7319,6883,4899,0.9404290203579724,0.6693537368492963,19541,18178,0.10600529501638656,22641,38952,0.20361841933308591,23724,44221,0.22643412718325798,0.9337281872558079,63.6,23,9,6.8,77,171482,195293,133123,148484,38359,46809,37387,45830,0.21802288286817276,0.23467302975529078,0.016650146887118022,1111044,5419,110210,6362,943,2,Metro,0.17695906545727358,0.21862130476641262,0.3333333333333333,310569,14.200000000000003,18.2,10.8,2.6,6.6,5.3,3.6,12.3,4.4,1.7,5.9,7.9,29.6,11.1,5.3,3.6,6,2.9755496127142855,0.701449749,0.35766889660887835,"0,4600410",18,"2,0","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48305,Lynn County,0.58,0.59,0.234204793,918,1133,0.3434,0.4084,0.404642857,2800,1667,0.0612,-0.0038,0.76,0.1,Texas,0,0.995981157,0.034946706,0.170794189,0.170794189,0.170794189,0.170794189,0.244626939,0.244626939,0,0.690067373,0,0.666521769,0.673766574,NA,NA,-25.71983337,0.08677420819712897,0.21180129312225993,0.2216641486392373,0.4318074536554463,642,89,87,79,0.9775280898876404,0.8876404494382022,721,84,81,69,0.9642857142857143,0.8214285714285714,735,85,83,67,0.9764705882352941,0.788235294117647,312,244,0.09975470155355683,398,670,0.2392857142857143,442,761,0.2524883875248839,0.9396681749622927,47.1,29.1,17.7,7.5,70.9,2446,3014,1422,1762,1024,1252,626,845,0.2559280457890433,0.2803583278035833,0.02443028201453995,337,39,834,120,81,2,Metro,0.21626617375231053,0.2332381112418081,0.23911947571836667,5951,23.900000000000006,13.8,4.4,14.6,6.4,3.9,7.3,15.1,6.4,0.9,3.2,4.3,25.1,5.2,3.5,4.1,8.9,0.24487208842857144,0.3599442277142857,0.23801177590351813,"0,4309383",15,"2,0","ViaSat, Inc.",60
48307,McCulloch County,0.58,0.58,0.079230334,1767,1907,0.3788,0.3774,0.38323955,4976,3069,0.0044,0.0058,0.02,0.06,Texas,0.024265954,4.380004883,0.048531909,1.587301493,1.438957214,1.587301493,1.90476191,0.376122296,0.363989323,0.012132977,0.366897671,0.677535892,0.366897695,0.35330886,NA,NA,-8.036750793,0.05908031196400271,0.02752855003445819,0.03958288368557809,0.0741405250615955,2517,222,213,169,0.9594594594594594,0.7612612612612613,2237,222,213,171,0.9594594594594594,0.7702702702702703,2400,216,207,164,0.9583333333333334,0.7592592592592593,703,649,0.12146734044544263,693,1116,0.22427652733118972,688,1196,0.24016064257028114,0.81518574878428,45.7,26,13.4,17.7,74,5343,4980,3503,3114,1840,1866,1281,1290,0.23975294778214487,0.25903614457831325,0.019283196796168384,2694,202,2225,192,-10,7,Nonmetro,0.26753507014028055,0.22357214428857716,0.2245741482965932,7984,19.900000000000006,13.3,5.7,15.8,4.8,6.5,1.6,9.3,8.8,0.7,3.4,5.1,17.6,10.3,9.2,6.9,11.5,1.567303550857143,0.3595549591428571,0.05008306768640862,"0,4362243",12,"1,3","ViaSat, Inc.",60
48309,McLennan County,0.42,0.41,0.576889493,20614,32506,0.1675,0.2075,0.212649318,152862,120356,0.0451,0.0051,1,0.47,Texas,1.218600273,3.528846264,3.283564806,3.15458107,3.448800087,3.181876183,3.165498972,0.649724782,0.68571943,0.630664706,0.669889292,0.819260597,0.64829099,0.641777227,45.40977097,46.80095291,-1.391181946,0.3299461657566128,0.3366085130573247,0.42017021192800863,0.45173493483426747,93879,4987,4682,3382,0.9388409865650692,0.6781632243833968,103392,5302,4959,3592,0.9353074311580536,0.6774801961523953,105717,5310,4946,3573,0.9314500941619586,0.6728813559322034,14046,13932,0.1009514010158905,16439,29279,0.1915387735342989,17116,29073,0.1863570224413007,0.7067023079144653,56.4,25.5,11.9,7.1,74.5,138007,156007,108399,121710,29608,34297,26596,31324,0.192714862289594,0.20078586217285121,0.008070999883257213,86540,3780,97195,4003,223,2,Metro,0.1956683539667138,0.22178058864560074,0.2963413256021479,256623,15.700000000000003,15.3,8.4,1.3,7.6,11.6,2.5,12.5,4.6,1.3,6,8,25.6,9.3,5.3,4.4,5.9,2.997395379285714,0.6779038605714286,0.3846149563940534,"0,5250011",25,"3,0","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48311,McMullen County,0.67,0.69,0.31372549,357,469,0.5152,0.5063,0.424434389,1105,636,-0.0908,-0.0819,1,0.16,Texas,1.04321909,1.04321909,0.745156467,1.495726585,1.610458612,1.709401727,1.709401727,0,0,0,0.43956046,0,0.427993061,0.43956046,64.99009705,40.24499893,24.74509811,0.23139788852567728,0,NA,0,313,24,23,14,0.9583333333333334,0.5833333333333334,523,44,40,29,0.9090909090909091,0.6590909090909091,470,46,44,32,0.9565217391304348,0.6956521739130435,128,79,0.07481060606060606,125,202,0.18280542986425338,132,224,0.2018018018018018,1.079782196969697,45.7,31.4,11.7,16.1,68.6,1056,1110,603,621,453,489,244,260,0.23106060606060605,0.23423423423423423,0.003173628173628179,149,11,654,30,19,9,Nonmetro,0.2557200538358008,0.23822341857335128,0.19246298788694483,743,9.700000000000003,9.1,14.2,30.4,6.5,9.1,0,5.7,3.9,0,1.7,7,5.7,10,8.3,11.7,26.5,1.336654756857143,0.1867305687142857,0.07713262950855909,"0,4955527",25,"3,0","ViaSat, Inc.",60
48313,Madison County,0.54,0.54,0.240639041,2003,2485,0.3338,0.3556,0.358948433,6923,4438,0.0251,0.0033,0.14,0.05,Texas,0.296178579,1.748175979,0.845192492,4.699419975,4.704089165,4.790967464,4.790967464,0.348001957,0.332297921,0.101134144,0.565671781,0.869224548,0.576446531,0.576446531,36.04896545,36.09785843,-0.048892975,0.1012365762299838,0.028068325525329917,0.13516106624343738,0.11233412888120531,2415,227,220,171,0.9691629955947136,0.7533039647577092,2766,261,252,194,0.9655172413793104,0.7432950191570882,2760,256,246,190,0.9609375,0.7421875,978,911,0.1411090458488228,1024,1815,0.2621695796619962,1012,1696,0.24687045123726348,0.7443964855274539,29.3,32.7,22.7,15,67.3,6456,6870,4192,4311,2264,2559,1382,1684,0.2140644361833953,0.24512372634643376,0.03105929016303846,2646,225,3183,259,34,6,Nonmetro,0.19014281713805656,0.23536824418930272,0.33422010641276956,14284,20,10,3.6,15.4,7.4,8.6,2.1,10.2,3.8,0.8,2.8,7.6,22.4,7.9,4.2,6.7,10.6,3.124998731142857,0.48131763042857145,0.0942000242199891,"0,3635011",10,"1,3","ViaSat, Inc.",60
48315,Marion County,0.55,0.55,0.023584906,1484,1519,0.4205,0.391,0.407129456,3731,2212,-0.0134,0.0161,0.58,0.06,Texas,0.019625159,2.826022863,0.196251601,2.166377783,1.559792042,1.906412482,1.906412482,0.500441551,0.490628988,0.058875479,0.543041015,0.433275551,0.517900242,0.522928406,22.70445061,19.907938,2.796512604,0.09466277257868616,0.02044978002559751,0.02422559001521719,0.09267565632699439,1267,150,143,126,0.9533333333333334,0.84,1740,157,147,121,0.9363057324840764,0.7707006369426752,1722,154,145,119,0.9415584415584416,0.7727272727272727,718,673,0.1963816749343449,692,1114,0.2985794693111766,705,1251,0.3339562199679658,0.8371421798139039,27,39.8,25.5,8.6,60.2,3427,3746,1979,2155,1448,1591,1219,1366,0.35570469798657717,0.3646556326748532,0.008950934688276013,1750,107,1164,156,49,8,Nonmetro,0.33184493606657195,0.21920032474122184,0.19017657803937488,9854,16.5,10.6,4.2,3.6,8.1,10.5,4.8,15,5.3,1.1,3.5,7.8,23.6,7.4,5,4.4,9.6,1.5115563445714286,0.4381558902857143,0.05800344973662381,"0,4823356",18,"1,3","ViaSat, Inc.",60
48317,Martin County,0.6,0.6,0.628507295,891,1451,0.3874,0.4093,0.409887006,3540,2089,0.0225,6e-4,0.81,0.5,Texas,0.733810306,0.348559886,3.100348473,1.849948645,3.555097103,1.877978086,1.859291792,0.106275968,0.036690515,0.293524116,0.678382069,0.754276276,0.676066801,0.676066801,61.85340118,61.88353348,-0.030132294,0.25575556100206437,0.3253374094981422,0.3042449098969924,0.42012964201570785,1005,98,95,74,0.9693877551020408,0.7551020408163265,1239,112,109,78,0.9732142857142857,0.6964285714285714,1288,115,112,73,0.9739130434782609,0.6347826086956522,384,354,0.11967545638945233,487,876,0.24745762711864408,474,798,0.19742701632855023,0.7616693037974684,52.1,34,8.7,8.1,66,2958,4042,1809,2549,1149,1493,817,1133,0.2762001352265044,0.28030677882236515,0.0041066435958607705,750,93,913,116,23,3,Metro,0.18038468203084387,0.23427482238780106,0.2642522959625715,5771,22.900000000000006,14.5,5.9,22.2,8.8,3.3,2.2,10.5,6.5,1.9,3.5,3,22.6,6.5,6.5,2.4,10.5,1.9035763272857142,0.46018322085714286,0.3263668806032267,"0,4663054",10,"3,0","ViaSat, Inc.",60
48319,Mason County,0.62,0.62,0.237787356,1392,1723,0.5788,0.5614,0.571855294,3013,1290,-0.0069,0.0105,0.73,0.23,Texas,1.968503952,3.469488144,9.128936768,2.18052721,3.122597933,2.146720886,2.129817247,0.991597235,0.885826826,0.713582695,1.911862381,0.803546131,1.812209375,1.812209375,36.35800171,37.29929352,-0.941291809,0.2892473606570966,0.23858076696530428,0.05911043963712995,0.0741405250615955,826,130,128,106,0.9846153846153847,0.8153846153846154,846,146,144,123,0.9863013698630136,0.8424657534246576,830,143,141,120,0.986013986013986,0.8391608391608392,613,537,0.1854281767955801,657,1156,0.3836707600398274,663,1169,0.3847926267281106,0.8871780108705547,40.5,37.1,9.2,18,62.9,2896,3038,1266,1260,1630,1778,1069,1197,0.36912983425414364,0.39400921658986177,0.024879382335718125,864,121,759,128,7,9,Nonmetro,0.30065512400561534,0.20753392606457652,0.18624239588207767,4274,11.799999999999997,14.3,5.6,25.1,8.6,4,1.9,8.5,4.8,1.7,3.8,5.4,17.9,8.4,8.1,1.9,17.6,3.449513162857143,1.2758334311428572,0.1652697730802816,"0,4974711",12,"1,3","ViaSat, Inc.",60
48321,Matagorda County,0.52,0.52,0.063195372,4494,4778,0.2671,0.286,0.291004324,16419,11641,0.0239,0.005,0.72,0.19,Texas,0.710803688,1.900923252,1.293608189,1.466224909,6.275655746,1.448917031,1.441499352,0.337834448,0.356763542,0.25872165,0.271864771,1.493340969,0.262617669,0.262617669,20.24954987,40.3901329,-20.14058304,0.3025371042548551,0.24581048717637413,0.316283377554787,0.35119196081808396,8441,726,703,584,0.9683195592286501,0.8044077134986226,8059,721,701,556,0.9722607489597781,0.7711511789181692,8186,735,714,568,0.9714285714285714,0.7727891156462585,2699,2325,0.14450867052023122,2757,4824,0.293805956513795,2942,5191,0.3068510965301176,0.9030157958142968,37.4,39.1,12.3,12.4,60.9,16089,16917,11169,11767,4920,5150,4144,4354,0.2575672819939089,0.2573742389312526,-1.930430626562729e-4,6669,666,6841,711,45,4,Nonmetro,0.2407826870070682,0.22187048003711488,0.24714133668094862,36643,21.700000000000003,11.9,4.8,6.1,12.9,11.9,2.9,10.7,8.9,1.1,1.9,6.7,20.6,8.6,5.9,1.9,7.7,2.076804595285714,0.4633943882857143,0.30395573245102503,"0,5048363",25,"3,0","ViaSat, Inc.",60
48323,Maverick County,0.52,0.51,0.881691101,2933,5519,0.1906,0.2252,0.227025915,24310,18791,0.0364,0.0018,0.93,0.22,Texas,0.295618504,0.872778475,0.781277478,0.662606359,1.209639192,0.665097296,0.662606299,0.136029884,0.149568886,0.147809252,0.13077756200000001,0.085023269,0.115831557,0.119568058,18.94389915,16.34899712,2.594902039,0.33997167786323845,0.3163625844085383,0.41322575857438065,0.41416431241305074,11393,774,741,560,0.9573643410852714,0.7235142118863049,12600,807,773,570,0.9578686493184635,0.7063197026022305,12503,818,782,584,0.9559902200488998,0.7139364303178484,4370,4228,0.1871458923512748,4688,7591,0.3122583299053887,4855,7815,0.3140319858555011,0.6421750206798059,43.8,43.3,11.3,3.1,56.7,22592,24886,17646,18889,4946,5997,4689,5737,0.20755134560906516,0.23053122237402557,0.02297987676496041,14306,649,12189,820,171,5,Nonmetro,0.15881611661728143,0.22478798406048842,0.28040598072272743,58722,40.3,9.3,3.3,10.1,7.5,4.1,1.4,12.9,8.6,0.7,4.3,2.5,25.1,10.6,4,8.1,5.3,0.7356605147142857,0.1263726382857143,0.37093108331480207,"0,4650187",15,"1,5","ViaSat, Inc.",60
48325,Medina County,0.52,0.51,0.535104732,5156,7915,0.3615,0.4301,0.421167456,18793,10878,0.0597,-0.0089,0.75,0.12,Texas,0.605175316,1.821786284,1.314691186,2.4038281440000002,3.745197535,2.478597403,2.508505106,0.336342841,0.346410692,0.258764595,1.025803667,0.915313661,1.005892269,0.980818737,56.75322723,59.26837921,-2.515151978,0.1335379885324393,0.1312419719979273,0.2233824753728748,0.1485938793428602,6124,676,658,534,0.9733727810650887,0.7899408284023669,7626,775,744,599,0.96,0.7729032258064517,7683,764,728,590,0.9528795811518325,0.7722513089005235,3125,2895,0.17675071738201356,3513,6291,0.334752301388815,3618,6195,0.32494099134539733,0.7858719734660032,39.5,26.2,13.1,21,73.8,16379,19065,9487,10973,6892,8092,5127,6302,0.3130227730630686,0.33055337004982954,0.01753059698676096,7090,643,5539,715,72,1,Metro,0.23718594913151364,0.246452388337469,0.24939903846153846,51584,17,12.9,6.9,7.4,9.9,7.4,2.2,9.1,6.5,0.4,5.4,8.8,24.6,8.5,4.1,5.8,8.3,2.125397282,0.6956209231428572,0.15918907881152541,"0,4738817",25,"2,0","ViaSat, Inc.",60
48327,Menard County,0.63,0.63,0.064864865,740,788,0.5263,0.5864,0.616588419,1278,490,0.0903,0.0302,0.02,0.02,Texas,0.046232086,2.080443859,0.323624581,2.3738873,11.30150986,2.3738873,2.3738873,0.323624611,0.323624611,0.184928343,0.645855768,2.631578922,0.484391861,0.538213132,NA,NA,15.60411835,0,NA,0,0.043612073565644414,174,40,40,34,1,0.85,176,45,45,40,1,0.8888888888888888,204,44,44,37,1,0.8409090909090909,252,218,0.17623282134195634,283,489,0.3826291079812207,290,511,0.3880030372057707,0.8969896004378763,29.4,42.6,20.2,9,57.4,1237,1317,518,508,719,809,437,525,0.3532740501212611,0.39863325740318906,0.04535920728192794,37,8,60,NA,NA,9,Nonmetro,0.32507015902712816,0.19270346117867165,0.16931711880261927,2138,18.400000000000006,10.2,7.6,11.4,25.5,2.7,1.1,8.2,8.2,0,3.5,2.8,19.4,5.1,3.4,8.8,14.6,2.981924612285714,0.7331738925714286,0.014537357855214804,"0,4351001",12,"2,0","ViaSat, Inc.",60
48329,Midland County,0.45,0.44,1.401503616,21016,50470,0.2787,0.3179,0.347359872,145296,94826,0.0687,0.0295,0.94,0.5,Texas,1.024920225,3.479722977,2.549785852,1.870299697,1.931399345,1.863470674,1.870726466,0.581566453,0.596854031,0.428066254,0.425603846,0.358196706,0.410133926,0.398621382,71.9666214,75.88411713,-3.917495728,0.3068388703183169,0.2823808616257112,0.4072066044664197,0.40863961302634855,73493,4868,4562,3456,0.9371405094494659,0.7099424815119145,86089,5340,4983,3630,0.9331460674157304,0.6797752808988764,96217,5567,5159,3769,0.9267109753906951,0.6770253278246812,14801,13542,0.11002510541838302,17932,32713,0.22514728554123994,19075,34401,0.21902118204333182,0.8885218463596071,65.9,16.3,10.7,7.1,83.7,123081,157067,85167,108893,37914,48174,37447,47701,0.30424679682485517,0.30369842169265343,-5.483751322017394e-4,73260,3956,84115,4424,468,3,Metro,0.16238011219688744,0.24136468512486428,0.3225095005428882,176832,16.200000000000003,19.6,7.8,19.9,7.6,4.9,3.4,10.4,5.7,0.8,4.8,8.4,18,7.9,6,2.2,7.5,2.0843321765714284,0.4570060854285714,0.3512664873591991,"0,5902257",25,"3,0","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48331,Milam County,0.53,0.53,0.092473118000000007,4185,4572,0.3553,0.4132,0.421227197,10854,6282,0.0659,0.008,0.26,0.05,Texas,0.660594106,2.113080502,1.706876755,2.91390729,2.701333761,2.951750278,2.920214415,0.44585371,0.4554407,0.369276226,0.574332895,0.60476172,0.564167742,0.571791595,34.58363342,32.40263367,2.180999756,0.018594473185099065,0.15279891816879038,0.07438394249638836,0.07669709489130569,4192,413,395,320,0.9564164648910412,0.774818401937046,4901,414,396,324,0.9565217391304348,0.782608695652174,4463,417,401,326,0.9616306954436451,0.7817745803357314,1512,1174,0.10996627950543275,1790,2840,0.261654689515386,1807,3189,0.29500462534690103,0.9883485153269325,34.4,35.4,16.9,17.1,64.6,10676,10810,6344,6030,4332,4780,2603,3083,0.24381790932933683,0.28519888991674375,0.04138098058740691,3721,372,3319,378,6,6,Nonmetro,0.2622970632075092,0.22757120412520646,0.2155662087580067,24823,17.799999999999997,10.2,3.6,11.4,7.1,9.4,1.5,11.5,8.3,1.5,4.6,4.5,22.1,7,5.5,5.6,6.9,2.281108158142857,0.512232084,0.08061860718539587,"0,4626168",20,"3,0","Unified Communications, Inc.",60
48333,Mills County,0.59,0.6,0.083333333,1440,1560,0.477,0.5265,0.517241379,3016,1456,0.0402,-0.0093,0.61,0.14,Texas,2.217203856,2.504619122,6.54896307,2.319400787,2.431554794,2.303293943,2.295240402,0.258174419,0.349004328,1.129131556,0.473908009,0.584791183,0.45224363,0.433287304,25.03764915,33.20568085,-8.168029785,0.08166984300906256,0.1717781522150191,0.14777609909282485,0.25112113327314606,846,113,110,87,0.9734513274336283,0.7699115044247787,855,106,103,77,0.9716981132075472,0.7264150943396226,867,113,110,85,0.9734513274336283,0.7522123893805309,440,395,0.132996632996633,470,830,0.27519893899204245,497,876,0.2891089108910891,0.8648481799890251,54.9,28.9,9.9,6.9,71.1,2970,3030,1363,1430,1607,1600,827,821,0.27845117845117845,0.27095709570957094,-0.007494082741607511,750,104,658,91,-13,9,Nonmetro,0.30207264518776933,0.20911143033039195,0.1740201108146932,4873,19.5,13.1,5,7.1,3.7,5,1.7,22.1,4.1,1.2,7,4.3,23.6,8.8,7,4.3,9.6,2.9457537105714287,0.5257914898571429,0.16308630689751313,"0,4486175",8,"1,3",Central Texas Telephone Coop Inc,60
48335,Mitchell County,0.57,0.58,0.185,1200,1422,0.3153,0.3418,0.383702105,3706,2284,0.0684,0.0419,0.07,0.04,Texas,0.333518624,0.711506367,0.711506367,1.067767739,2.47858572,1.06776762,1.082004547,0.177876592,0.155642033,0.144524738,0.188470073,0.583000243,0.166297122,0.166297122,6.213550091,15.08868027,-8.8751297,0,0.10224890012798755,0.046180030966507774,0,1515,135,129,98,0.9555555555555556,0.725925925925926,1157,132,129,106,0.9772727272727273,0.803030303030303,1206,138,135,108,0.9782608695652174,0.782608695652174,475,395,0.10172546999742467,465,836,0.22558014031300594,432,764,0.21251738525730182,0.9369395711500975,39.5,29.5,10.9,17.2,70.5,3883,3595,2530,2148,1353,1447,924,995,0.23796033994334279,0.2767732962447844,0.03881295630144163,1049,81,1036,119,38,7,Nonmetro,0.18642480983031012,0.2564072557050907,0.33703920421299005,8545,21.200000000000003,9.8,2,18.6,10.9,1.8,1.5,11.1,4.6,0.1,6.1,2.6,23.9,3.7,3.5,11.7,9.8,1.0646652834285715,0.22601541757142857,0.037107232773623836,"0,4587986",10,"2,0","ViaSat, Inc.",60
